Name,Surname,Client Code,Reference Month,Total Liquidity,Total Loans/Engagements,Total Investments,Interest Margin,Food Expenses,Transport Expenses,Entertainment Expenses,Healthcare Expenses,Consultant Name,Consultant Code
Ryan,Arnold,cfa51104-5b2a-4d95-a7ff-b1248306047e,2024-12-01,19798.824,2336.9058,14599.0,15.220345,200.0,101.99999,138.05304,143.38463,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-01-01,35470.105,10.0,36601.33,29.711292,354.255,119.31733,97.31532,102.330086,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-02-01,35724.703,10.0,36667.33,29.673723,353.55023,122.40106,98.39313,103.95758,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-03-01,36240.953,10.0,36634.9,29.497644,357.11417,126.70602,98.42401,109.12677,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-04-01,36325.184,10.0,36624.77,29.523512,359.37125,130.3801,98.51236,114.119576,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-05-01,36425.47,10.0,36615.844,29.566008,361.3947,133.89488,98.53221,119.009735,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-06-01,36534.547,10.0,36611.215,29.616611,363.26413,137.0982,98.520706,123.821236,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-07-01,36614.86,10.0,36605.098,29.658297,365.16632,139.75867,98.46286,128.33334,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-08-01,36677.465,10.0,36598.773,29.69053,367.08914,141.9676,98.35153,132.58392,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-09-01,36724.082,10.0,36592.324,29.716593,368.94574,143.75528,98.18113,136.55911,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-10-01,36759.566,10.0,36585.645,29.736448,370.75372,145.17715,97.95672,140.28624,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-11-01,36790.707,10.0,36580.527,29.751368,372.5211,146.28545,97.7232,143.84074,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Daniel,Brown,c44c3c7b-bbe3-4655-a6f8-c725ddf3841f,2024-12-01,36817.074,10.0,36576.992,29.763111,374.25253,147.11656,97.48891,147.25032,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-01-01,21667.023,10.0,25978.004,19.560997,469.6922,103.0,167.05322,258.06006,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-02-01,21548.56,10.0,25829.223,19.31435,470.35266,103.0,163.98557,254.88957,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-03-01,21432.945,10.0,25703.055,19.19298,471.7126,103.0,162.21661,249.58583,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-04-01,21297.115,10.0,25573.756,19.126696,472.99286,103.0,160.66695,243.96257,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-05-01,21158.627,10.0,25442.986,19.027176,474.10822,103.0,159.20375,238.3906,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-06-01,21001.854,10.0,25309.139,18.923296,475.11774,103.0,157.76912,232.85382,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-07-01,20829.861,10.0,25172.418,18.812908,476.00403,103.0,156.35669,227.35083,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-08-01,20644.273,10.0,25032.992,18.69466,476.75574,103.0,154.96408,221.8883,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-09-01,20448.605,10.0,24895.621,18.567307,477.35837,103.0,153.57698,216.5273,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-10-01,20242.912,10.0,24762.203,18.433786,477.80945,103.0,152.18341,211.29599,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-11-01,20028.105,10.0,24633.021,18.29624,478.10184,103.0,150.79643,206.22296,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kyle,Miller,1c0eb099-5021-4e44-be5f-f2da215331d2,2024-12-01,19813.248,10.0,24508.916,18.157988,478.2773,103.0,149.46716,201.37337,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-01-01,51531.93,9.999999,19683.15,32.28245,600.691,101.0,161.27695,244.23624,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-02-01,51152.18,9.999999,19697.66,32.907955,600.62384,101.0,164.34991,249.0409,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-03-01,51146.684,9.999999,19712.0,32.624256,601.10626,101.0,166.60231,256.77933,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-04-01,50986.97,9.999999,19773.213,32.557945,602.3811,101.0,167.8247,265.19083,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-05-01,50790.316,9.999999,19826.188,32.47213,603.8595,101.0,169.16876,273.78708,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-06-01,50552.902,9.999999,19875.395,32.351807,605.5356,101.0,170.61719,282.74643,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-07-01,50274.938,9.999999,19921.52,32.20954,607.42267,101.0,172.13742,292.11523,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-08-01,49957.086,9.999999,19964.678,32.048668,609.5166,101.0,173.69144,301.97708,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-09-01,49604.0,9.999999,20004.611,31.876657,611.77277,101.0,175.2064,312.42755,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-10-01,49219.03,9.999999,20041.635,31.68579,614.21344,101.0,176.67232,323.54593,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-11-01,48799.05,9.999999,20075.979,31.475103,616.8646,101.0,178.08159,335.4172,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Crystal,Friedman,7082aa96-19d4-446a-88e8-7da99f28c12c,2024-12-01,48340.316,9.999999,20107.887,31.24258,619.75806,101.0,179.42624,348.13666,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-01-01,4494.0938,10.0,11517.541,4.0,499.34024,100.0,51.711044,251.6712,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-02-01,4486.369,10.0,11399.084,4.0,492.8245,100.0,51.907387,252.02408,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-03-01,4481.929,10.0,11368.932,4.0,490.9898,100.0,52.40525,253.65721,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-04-01,4475.7876,10.0,11341.075,4.0,489.63824,100.0,52.53503,253.44588,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-05-01,4468.2617,10.0,11314.368,4.0,488.06393,100.0,52.59967,253.26231,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-06-01,4460.647,10.0,11287.453,4.0,486.48904,100.0,52.649544,253.06126,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-07-01,4453.0356,10.0,11260.861,4.0,484.92105,100.0,52.683792,252.85558,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-08-01,4445.417,10.0,11234.661,4.0,483.35938,100.0,52.702557,252.64601,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-09-01,4437.794,10.0,11208.875,4.0,481.80618,100.0,52.70599,252.4332,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-10-01,4430.175,10.0,11183.525,4.0,480.26367,100.0,52.6944,252.21771,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-11-01,4422.5693,10.0,11158.641,4.0,478.73413,100.0,52.66816,252.00021,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Elliott,5f4b4d6e-cdbc-4062-aa4f-9a8ce9e2fb22,2024-12-01,4414.9863,10.0,11134.243,4.0,477.21954,100.0,52.627605,251.78136,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-01-01,105881.88,10.0,23338.656,59.545395,309.13837,242.00348,64.17063,115.51163,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-02-01,106094.99,10.0,23315.576,59.550476,310.57034,241.81975,63.86556,114.63149,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-03-01,107091.59,10.0,23319.65,60.268513,315.55807,239.96024,65.34544,115.486275,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-04-01,108253.22,10.0,23318.898,60.81223,320.08636,237.70265,66.77254,115.81014,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-05-01,109355.49,10.0,23320.541,61.374306,324.46573,235.60083,68.24915,116.125206,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-06-01,110416.09,10.0,23325.209,61.940697,328.68155,233.70154,69.72319,116.486694,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-07-01,111455.51,10.0,23332.203,62.49338,332.7123,231.97865,71.19529,116.87881,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-08-01,112467.27,10.0,23341.662,63.033226,336.5721,230.4459,72.6631,117.31114,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-09-01,113448.05,10.0,23353.463,63.558193,340.26147,229.10971,74.12365,117.79127,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-10-01,114394.58,10.0,23367.426,64.06614,343.7785,227.97534,75.57463,118.32579,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-11-01,115303.27,10.0,23383.387,64.55516,347.1217,227.0496,77.01372,118.92165,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dawn,Marquez,17b13944-a820-4f46-9652-f5f0b3ae41ad,2024-12-01,116170.625,10.0,23401.176,65.0233,350.2898,226.33981,78.438705,119.5858,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-01-01,6665.744,181.62862,23732.809,10.411268,563.1068,321.50354,87.645355,232.05177,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-02-01,6394.221,519.32153,23344.525,10.309332,535.63586,304.96994,94.5195,225.50275,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-03-01,6109.367,330.4807,23018.637,9.761425,512.9352,286.66434,100.30831,216.53444,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-04-01,5851.155,302.9188,22810.777,9.667381,491.4079,271.30896,104.95299,210.17097,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-05-01,5648.482,227.65503,22661.436,9.544881,471.08932,258.18857,108.70905,204.72234,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-06-01,5505.5557,111.82044,22569.82,9.452097,451.97168,247.28755,111.75689,199.64545,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-07-01,5419.6025,34.614952,22527.215,9.429534,434.2251,238.08623,114.17645,194.93692,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-08-01,5380.665,10.0,22526.178,9.437486,417.86176,230.5205,116.09324,190.61818,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-09-01,5380.4883,10.0,22562.125,9.492308,402.88782,224.40349,117.58087,186.69138,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-10-01,5414.0093,10.0,22631.156,9.587919,389.29672,219.58537,118.693375,183.16495,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-11-01,5476.964,10.0,22729.092,9.711152,377.0771,215.94025,119.48008,180.03783,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Justin,Crawford,417960a3-bcc4-4934-86e8-9c9f2802595b,2024-12-01,5564.569,10.0,22851.4,9.854951,366.20493,213.3141,119.99808,177.29305,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-01-01,11273.151,10.0,12325.53,9.041754,595.643,106.07504,114.574486,167.76852,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-02-01,11278.417,10.0,12376.942,9.502178,592.8292,105.269585,113.7637,169.78065,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-03-01,11435.729,10.0,12477.269,9.500668,582.6166,110.14526,113.7117,168.68001,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-04-01,11464.173,10.0,12555.299,9.548292,575.272,114.127396,113.671715,167.93033,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-05-01,11487.257,10.0,12629.984,9.597303,568.68335,117.58744,113.62901,167.6083,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-06-01,11506.785,10.0,12699.057,9.62449,562.3779,120.75408,113.543785,167.55617,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-07-01,11509.669,10.0,12763.053,9.641723,556.48615,123.763916,113.398926,167.72064,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-08-01,11499.177,10.0,12822.518,9.650561,551.0072,126.61624,113.20813,168.07164,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-09-01,11477.211,10.0,12877.836,9.652754,545.90936,129.31316,112.975685,168.58948,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-10-01,11445.635,10.0,12929.35,9.649773,541.1732,131.86064,112.706604,169.24925,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-11-01,11406.289,10.0,12977.363,9.642595,536.78143,134.26495,112.405174,170.02892,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Brent,Andersen,99177559-753a-4d66-b346-90311237b277,2024-12-01,11360.786,10.0,13022.146,9.63204,532.7175,136.53162,112.07507,170.90887,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-01-01,17135.727,10.0,12851.099,12.200653,239.80357,388.12827,156.35915,162.23975,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-02-01,17151.928,10.0,12719.326,12.250607,245.00798,386.33868,157.63577,167.18054,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-03-01,17203.012,10.0,12590.283,12.215749,249.72414,384.2034,158.60707,170.54521,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-04-01,17250.266,10.0,12458.74,12.20542,254.24118,381.90247,159.6216,173.74419,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-05-01,17306.67,10.0,12368.0,12.182072,258.62378,379.66595,160.48785,176.7086,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-06-01,17354.621,10.0,12368.0,12.149693,263.00784,377.54422,161.1327,179.32912,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-07-01,17375.582,10.0,12368.0,12.12161,267.549,375.48224,161.48521,181.59592,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-08-01,17382.91,10.0,12368.0,12.1018505,271.98315,373.76187,161.65791,183.51395,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-09-01,17381.844,10.0,12368.0,12.089644,276.34875,372.2174,161.7189,185.23409,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-10-01,17376.088,10.0,12368.0,12.080241,280.6401,370.81268,161.68906,186.77292,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-11-01,17367.047,10.0,12368.0,12.072323,284.85233,369.5207,161.58424,188.14618,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Amanda,Garcia,6d91641c-6e1e-438e-b836-fada8184a591,2024-12-01,17355.54,10.0,12368.0,12.065009,288.98343,368.32385,161.41649,189.36752,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-01-01,52475.03,10.0,22386.371,32.27433,464.09305,395.52322,137.81734,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-02-01,52305.387,10.0,22491.982,32.370453,460.87955,389.98846,139.76422,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-03-01,52193.047,10.0,22729.291,32.736237,461.5216,384.77753,143.14755,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-04-01,52299.535,10.0,22960.115,32.86389,462.085,380.1178,146.29077,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-05-01,52404.92,10.0,23162.146,33.01996,462.50723,375.75153,149.44972,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-06-01,52524.11,10.0,23345.176,33.170418,462.79355,371.80692,152.63472,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-07-01,52652.355,10.0,23511.496,33.31256,462.90613,368.2929,155.84944,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-08-01,52786.45,10.0,23660.469,33.4499,462.8625,365.1568,159.09297,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-09-01,52926.145,10.0,23792.941,33.582275,462.67764,362.36633,162.36476,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-10-01,53070.934,10.0,23909.445,33.709976,462.36673,359.891,165.66447,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-11-01,53218.727,10.0,24010.348,33.831467,461.96872,357.67355,168.97995,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Kimberly,Miller,07210318-4762-4a92-a5f4-15b01062360b,2024-12-01,53368.035,10.0,24096.96,33.9458,461.57645,355.60013,172.29536,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-01-01,77368.17,10.0,8288.0,41.365665,321.67426,217.42789,50.0,240.11292,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-02-01,77871.88,10.0,8288.0,41.11517,323.06204,217.85223,50.0,242.23586,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-03-01,76622.06,10.0,8288.0,40.322613,330.33282,219.40126,50.0,242.33223,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-04-01,75128.51,10.0,8288.0,39.57538,336.3203,220.1119,50.0,241.8331,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-05-01,73741.67,10.0,8288.0,38.885395,342.05365,220.65811,50.0,241.47993,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-06-01,72487.23,10.0,8288.0,38.270596,347.4294,221.08853,50.0,241.30159,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-07-01,71352.73,10.0,8288.0,37.719105,352.4864,221.42342,50.0,241.26138,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-08-01,70312.44,10.0,8288.0,37.222748,357.22055,221.65509,50.0,241.31021,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-09-01,69367.96,10.0,8288.0,36.77305,361.6503,221.79602,50.0,241.43834,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-10-01,68514.18,10.0,8288.0,36.3666,365.79688,221.85246,50.0,241.63542,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michelle,Lawrence,b0bf4ef9-f795-420b-be9d-e93887afedfe,2024-11-01,67745.01,10.0,8288.0,36.00036,369.681,221.83084,50.0,241.8917,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
